field_id,identifier,report_year,company_type,source_observation_rows,source_non_null,source_null
financial.indicator.ebit_ps,ebit_ps,1990,not_provided_by_source,98,20,78
financial.indicator.ebit_ps,ebit_ps,1991,not_provided_by_source,144,50,94
financial.indicator.ebit_ps,ebit_ps,1992,not_provided_by_source,218,128,90
financial.indicator.ebit_ps,ebit_ps,1993,not_provided_by_source,592,370,222
financial.indicator.ebit_ps,ebit_ps,1994,not_provided_by_source,949,830,119
financial.indicator.ebit_ps,ebit_ps,1995,not_provided_by_source,1096,1000,96
financial.indicator.ebit_ps,ebit_ps,1996,not_provided_by_source,1378,1262,116
financial.indicator.ebit_ps,ebit_ps,1997,not_provided_by_source,1755,1655,100
financial.indicator.ebit_ps,ebit_ps,1998,not_provided_by_source,1794,1764,30
financial.indicator.ebit_ps,ebit_ps,1999,not_provided_by_source,1996,1920,76
financial.indicator.ebit_ps,ebit_ps,2000,not_provided_by_source,2042,2006,36
financial.indicator.ebit_ps,ebit_ps,2001,not_provided_by_source,2439,2167,272
financial.indicator.ebit_ps,ebit_ps,2002,not_provided_by_source,4116,4090,26
financial.indicator.ebit_ps,ebit_ps,2003,not_provided_by_source,4414,4238,176
financial.indicator.ebit_ps,ebit_ps,2004,not_provided_by_source,4808,4650,158
financial.indicator.ebit_ps,ebit_ps,2005,not_provided_by_source,5130,4934,196
financial.indicator.ebit_ps,ebit_ps,2006,not_provided_by_source,6042,5540,502
financial.indicator.ebit_ps,ebit_ps,2007,not_provided_by_source,7275,6746,529
financial.indicator.ebit_ps,ebit_ps,2008,not_provided_by_source,8085,7674,411
financial.indicator.ebit_ps,ebit_ps,2009,not_provided_by_source,9808,8560,1248
financial.indicator.ebit_ps,ebit_ps,2010,not_provided_by_source,10706,10334,372
financial.indicator.ebit_ps,ebit_ps,2011,not_provided_by_source,12606,12379,227
financial.indicator.ebit_ps,ebit_ps,2012,not_provided_by_source,13723,13442,281
financial.indicator.ebit_ps,ebit_ps,2013,not_provided_by_source,14280,13968,312
financial.indicator.ebit_ps,ebit_ps,2014,not_provided_by_source,15143,14747,396
financial.indicator.ebit_ps,ebit_ps,2015,not_provided_by_source,16225,15707,518
financial.indicator.ebit_ps,ebit_ps,2016,not_provided_by_source,17928,16723,1205
financial.indicator.ebit_ps,ebit_ps,2017,not_provided_by_source,18710,18091,619
financial.indicator.ebit_ps,ebit_ps,2018,not_provided_by_source,19035,18512,523
financial.indicator.ebit_ps,ebit_ps,2019,not_provided_by_source,19749,18932,817
financial.indicator.ebit_ps,ebit_ps,2020,not_provided_by_source,21007,19926,1081
financial.indicator.ebit_ps,ebit_ps,2021,not_provided_by_source,21479,20843,636
financial.indicator.ebit_ps,ebit_ps,2022,not_provided_by_source,21544,21167,377
financial.indicator.ebit_ps,ebit_ps,2023,not_provided_by_source,14469,14283,186
financial.indicator.ebit_ps,ebit_ps,2024,not_provided_by_source,12034,11867,167
financial.indicator.ebit_ps,ebit_ps,2025,not_provided_by_source,12859,12719,140
financial.indicator.ebit_ps,ebit_ps,2026,not_provided_by_source,7907,7831,76
financial.indicator.ebit_to_interest,ebit_to_interest,1990,not_provided_by_source,98,22,76
financial.indicator.ebit_to_interest,ebit_to_interest,1991,not_provided_by_source,144,42,102
financial.indicator.ebit_to_interest,ebit_to_interest,1992,not_provided_by_source,218,110,108
financial.indicator.ebit_to_interest,ebit_to_interest,1993,not_provided_by_source,592,342,250
financial.indicator.ebit_to_interest,ebit_to_interest,1994,not_provided_by_source,949,562,387
financial.indicator.ebit_to_interest,ebit_to_interest,1995,not_provided_by_source,1096,724,372
financial.indicator.ebit_to_interest,ebit_to_interest,1996,not_provided_by_source,1378,910,468
financial.indicator.ebit_to_interest,ebit_to_interest,1997,not_provided_by_source,1755,903,852
financial.indicator.ebit_to_interest,ebit_to_interest,1998,not_provided_by_source,1794,1420,374
financial.indicator.ebit_to_interest,ebit_to_interest,1999,not_provided_by_source,1996,1670,326
financial.indicator.ebit_to_interest,ebit_to_interest,2000,not_provided_by_source,2042,1770,272
financial.indicator.ebit_to_interest,ebit_to_interest,2001,not_provided_by_source,2439,2063,376
financial.indicator.ebit_to_interest,ebit_to_interest,2002,not_provided_by_source,4116,3358,758
financial.indicator.ebit_to_interest,ebit_to_interest,2003,not_provided_by_source,4414,3973,441
financial.indicator.ebit_to_interest,ebit_to_interest,2004,not_provided_by_source,4808,4351,457
financial.indicator.ebit_to_interest,ebit_to_interest,2005,not_provided_by_source,5130,4520,610
financial.indicator.ebit_to_interest,ebit_to_interest,2006,not_provided_by_source,6042,5227,815
financial.indicator.ebit_to_interest,ebit_to_interest,2007,not_provided_by_source,7275,6262,1013
financial.indicator.ebit_to_interest,ebit_to_interest,2008,not_provided_by_source,8085,6648,1437
financial.indicator.ebit_to_interest,ebit_to_interest,2009,not_provided_by_source,9808,7826,1982
financial.indicator.ebit_to_interest,ebit_to_interest,2010,not_provided_by_source,10706,7670,3036
financial.indicator.ebit_to_interest,ebit_to_interest,2011,not_provided_by_source,12606,7777,4829
financial.indicator.ebit_to_interest,ebit_to_interest,2012,not_provided_by_source,13723,7980,5743
financial.indicator.ebit_to_interest,ebit_to_interest,2013,not_provided_by_source,14280,8682,5598
financial.indicator.ebit_to_interest,ebit_to_interest,2014,not_provided_by_source,15143,9764,5379
financial.indicator.ebit_to_interest,ebit_to_interest,2015,not_provided_by_source,16225,10733,5492
financial.indicator.ebit_to_interest,ebit_to_interest,2016,not_provided_by_source,17928,12290,5638
financial.indicator.ebit_to_interest,ebit_to_interest,2017,not_provided_by_source,18710,13185,5525
financial.indicator.ebit_to_interest,ebit_to_interest,2018,not_provided_by_source,19035,13292,5743
financial.indicator.ebit_to_interest,ebit_to_interest,2019,not_provided_by_source,19749,14004,5745
financial.indicator.ebit_to_interest,ebit_to_interest,2020,not_provided_by_source,21007,14374,6633
financial.indicator.ebit_to_interest,ebit_to_interest,2021,not_provided_by_source,21479,14354,7125
financial.indicator.ebit_to_interest,ebit_to_interest,2022,not_provided_by_source,21544,13542,8002
financial.indicator.ebit_to_interest,ebit_to_interest,2023,not_provided_by_source,14469,9131,5338
financial.indicator.ebit_to_interest,ebit_to_interest,2024,not_provided_by_source,12034,7443,4591
financial.indicator.ebit_to_interest,ebit_to_interest,2025,not_provided_by_source,12859,8207,4652
financial.indicator.ebit_to_interest,ebit_to_interest,2026,not_provided_by_source,7907,6148,1759
financial.indicator.ebitda,ebitda,1990,not_provided_by_source,98,0,98
financial.indicator.ebitda,ebitda,1991,not_provided_by_source,144,0,144
financial.indicator.ebitda,ebitda,1992,not_provided_by_source,218,0,218
financial.indicator.ebitda,ebitda,1993,not_provided_by_source,592,0,592
financial.indicator.ebitda,ebitda,1994,not_provided_by_source,949,0,949
financial.indicator.ebitda,ebitda,1995,not_provided_by_source,1096,0,1096
financial.indicator.ebitda,ebitda,1996,not_provided_by_source,1378,2,1376
financial.indicator.ebitda,ebitda,1997,not_provided_by_source,1755,6,1749
financial.indicator.ebitda,ebitda,1998,not_provided_by_source,1794,1093,701
financial.indicator.ebitda,ebitda,1999,not_provided_by_source,1996,1250,746
financial.indicator.ebitda,ebitda,2000,not_provided_by_source,2042,1982,60
financial.indicator.ebitda,ebitda,2001,not_provided_by_source,2439,1989,450
financial.indicator.ebitda,ebitda,2002,not_provided_by_source,4116,2056,2060
financial.indicator.ebitda,ebitda,2003,not_provided_by_source,4414,3975,439
financial.indicator.ebitda,ebitda,2004,not_provided_by_source,4808,4504,304
financial.indicator.ebitda,ebitda,2005,not_provided_by_source,5130,4730,400
financial.indicator.ebitda,ebitda,2006,not_provided_by_source,6042,2898,3144
financial.indicator.ebitda,ebitda,2007,not_provided_by_source,7275,3956,3319
financial.indicator.ebitda,ebitda,2008,not_provided_by_source,8085,4438,3647
financial.indicator.ebitda,ebitda,2009,not_provided_by_source,9808,5128,4680
financial.indicator.ebitda,ebitda,2010,not_provided_by_source,10706,5628,5078
financial.indicator.ebitda,ebitda,2011,not_provided_by_source,12606,6345,6261
financial.indicator.ebitda,ebitda,2012,not_provided_by_source,13723,6926,6797
financial.indicator.ebitda,ebitda,2013,not_provided_by_source,14280,7502,6778
financial.indicator.ebitda,ebitda,2014,not_provided_by_source,15143,8192,6951
financial.indicator.ebitda,ebitda,2015,not_provided_by_source,16225,8731,7494
financial.indicator.ebitda,ebitda,2016,not_provided_by_source,17928,9392,8536
financial.indicator.ebitda,ebitda,2017,not_provided_by_source,18710,9890,8820
financial.indicator.ebitda,ebitda,2018,not_provided_by_source,19035,9951,9084
financial.indicator.ebitda,ebitda,2019,not_provided_by_source,19749,10202,9547
financial.indicator.ebitda,ebitda,2020,not_provided_by_source,21007,10778,10229
financial.indicator.ebitda,ebitda,2021,not_provided_by_source,21479,10787,10692
financial.indicator.ebitda,ebitda,2022,not_provided_by_source,21544,10709,10835
financial.indicator.ebitda,ebitda,2023,not_provided_by_source,14469,6140,8329
financial.indicator.ebitda,ebitda,2024,not_provided_by_source,12034,5798,6236
financial.indicator.ebitda,ebitda,2025,not_provided_by_source,12859,5915,6944
financial.indicator.ebitda,ebitda,2026,not_provided_by_source,7907,4743,3164
financial.indicator.ebitda_to_debt,ebitda_to_debt,1990,not_provided_by_source,98,0,98
financial.indicator.ebitda_to_debt,ebitda_to_debt,1991,not_provided_by_source,144,0,144
financial.indicator.ebitda_to_debt,ebitda_to_debt,1992,not_provided_by_source,218,0,218
financial.indicator.ebitda_to_debt,ebitda_to_debt,1993,not_provided_by_source,592,0,592
financial.indicator.ebitda_to_debt,ebitda_to_debt,1994,not_provided_by_source,949,0,949
financial.indicator.ebitda_to_debt,ebitda_to_debt,1995,not_provided_by_source,1096,0,1096
financial.indicator.ebitda_to_debt,ebitda_to_debt,1996,not_provided_by_source,1378,2,1376
financial.indicator.ebitda_to_debt,ebitda_to_debt,1997,not_provided_by_source,1755,6,1749
financial.indicator.ebitda_to_debt,ebitda_to_debt,1998,not_provided_by_source,1794,1093,701
financial.indicator.ebitda_to_debt,ebitda_to_debt,1999,not_provided_by_source,1996,1250,746
financial.indicator.ebitda_to_debt,ebitda_to_debt,2000,not_provided_by_source,2042,1982,60
financial.indicator.ebitda_to_debt,ebitda_to_debt,2001,not_provided_by_source,2439,1989,450
financial.indicator.ebitda_to_debt,ebitda_to_debt,2002,not_provided_by_source,4116,2056,2060
financial.indicator.ebitda_to_debt,ebitda_to_debt,2003,not_provided_by_source,4414,3956,458
financial.indicator.ebitda_to_debt,ebitda_to_debt,2004,not_provided_by_source,4808,4486,322
financial.indicator.ebitda_to_debt,ebitda_to_debt,2005,not_provided_by_source,5130,4714,416
financial.indicator.ebitda_to_debt,ebitda_to_debt,2006,not_provided_by_source,6042,2822,3220
financial.indicator.ebitda_to_debt,ebitda_to_debt,2007,not_provided_by_source,7275,3866,3409
financial.indicator.ebitda_to_debt,ebitda_to_debt,2008,not_provided_by_source,8085,4418,3667
financial.indicator.ebitda_to_debt,ebitda_to_debt,2009,not_provided_by_source,9808,4958,4850
financial.indicator.ebitda_to_debt,ebitda_to_debt,2010,not_provided_by_source,10706,5600,5106
financial.indicator.ebitda_to_debt,ebitda_to_debt,2011,not_provided_by_source,12606,6341,6265
financial.indicator.ebitda_to_debt,ebitda_to_debt,2012,not_provided_by_source,13723,6920,6803
financial.indicator.ebitda_to_debt,ebitda_to_debt,2013,not_provided_by_source,14280,7480,6800
financial.indicator.ebitda_to_debt,ebitda_to_debt,2014,not_provided_by_source,15143,8081,7062
financial.indicator.ebitda_to_debt,ebitda_to_debt,2015,not_provided_by_source,16225,8563,7662
financial.indicator.ebitda_to_debt,ebitda_to_debt,2016,not_provided_by_source,17928,9134,8794
financial.indicator.ebitda_to_debt,ebitda_to_debt,2017,not_provided_by_source,18710,9858,8852
financial.indicator.ebitda_to_debt,ebitda_to_debt,2018,not_provided_by_source,19035,9883,9152
financial.indicator.ebitda_to_debt,ebitda_to_debt,2019,not_provided_by_source,19749,10064,9685
financial.indicator.ebitda_to_debt,ebitda_to_debt,2020,not_provided_by_source,21007,10644,10363
financial.indicator.ebitda_to_debt,ebitda_to_debt,2021,not_provided_by_source,21479,10746,10733
financial.indicator.ebitda_to_debt,ebitda_to_debt,2022,not_provided_by_source,21544,10698,10846
financial.indicator.ebitda_to_debt,ebitda_to_debt,2023,not_provided_by_source,14469,6139,8330
financial.indicator.ebitda_to_debt,ebitda_to_debt,2024,not_provided_by_source,12034,5789,6245
financial.indicator.ebitda_to_debt,ebitda_to_debt,2025,not_provided_by_source,12859,5910,6949
financial.indicator.ebitda_to_debt,ebitda_to_debt,2026,not_provided_by_source,7907,4738,3169
financial.indicator.ebt_yoy,ebt_yoy,1990,not_provided_by_source,98,22,76
financial.indicator.ebt_yoy,ebt_yoy,1991,not_provided_by_source,144,82,62
financial.indicator.ebt_yoy,ebt_yoy,1992,not_provided_by_source,218,126,92
financial.indicator.ebt_yoy,ebt_yoy,1993,not_provided_by_source,592,196,396
financial.indicator.ebt_yoy,ebt_yoy,1994,not_provided_by_source,949,560,389
financial.indicator.ebt_yoy,ebt_yoy,1995,not_provided_by_source,1096,942,154
financial.indicator.ebt_yoy,ebt_yoy,1996,not_provided_by_source,1378,1086,292
financial.indicator.ebt_yoy,ebt_yoy,1997,not_provided_by_source,1755,1339,416
financial.indicator.ebt_yoy,ebt_yoy,1998,not_provided_by_source,1794,1727,67
financial.indicator.ebt_yoy,ebt_yoy,1999,not_provided_by_source,1996,1790,206
financial.indicator.ebt_yoy,ebt_yoy,2000,not_provided_by_source,2042,1992,50
financial.indicator.ebt_yoy,ebt_yoy,2001,not_provided_by_source,2439,2037,402
financial.indicator.ebt_yoy,ebt_yoy,2002,not_provided_by_source,4116,2386,1730
financial.indicator.ebt_yoy,ebt_yoy,2003,not_provided_by_source,4414,4098,316
financial.indicator.ebt_yoy,ebt_yoy,2004,not_provided_by_source,4808,4394,414
financial.indicator.ebt_yoy,ebt_yoy,2005,not_provided_by_source,5130,4778,352
financial.indicator.ebt_yoy,ebt_yoy,2006,not_provided_by_source,6042,5060,982
financial.indicator.ebt_yoy,ebt_yoy,2007,not_provided_by_source,7275,6036,1239
financial.indicator.ebt_yoy,ebt_yoy,2008,not_provided_by_source,8085,7252,833
financial.indicator.ebt_yoy,ebt_yoy,2009,not_provided_by_source,9808,8052,1756
financial.indicator.ebt_yoy,ebt_yoy,2010,not_provided_by_source,10706,9964,742
financial.indicator.ebt_yoy,ebt_yoy,2011,not_provided_by_source,12606,11575,1031
financial.indicator.ebt_yoy,ebt_yoy,2012,not_provided_by_source,13723,13141,582
financial.indicator.ebt_yoy,ebt_yoy,2013,not_provided_by_source,14280,13691,589
financial.indicator.ebt_yoy,ebt_yoy,2014,not_provided_by_source,15143,14376,767
financial.indicator.ebt_yoy,ebt_yoy,2015,not_provided_by_source,16225,15370,855
financial.indicator.ebt_yoy,ebt_yoy,2016,not_provided_by_source,17928,16396,1532
financial.indicator.ebt_yoy,ebt_yoy,2017,not_provided_by_source,18710,17775,935
financial.indicator.ebt_yoy,ebt_yoy,2018,not_provided_by_source,19035,18515,520
financial.indicator.ebt_yoy,ebt_yoy,2019,not_provided_by_source,19749,18916,833
financial.indicator.ebt_yoy,ebt_yoy,2020,not_provided_by_source,21007,19655,1352
financial.indicator.ebt_yoy,ebt_yoy,2021,not_provided_by_source,21479,20964,515
financial.indicator.ebt_yoy,ebt_yoy,2022,not_provided_by_source,21544,21362,182
financial.indicator.ebt_yoy,ebt_yoy,2023,not_provided_by_source,14469,14449,20
financial.indicator.ebt_yoy,ebt_yoy,2024,not_provided_by_source,12034,12006,28
financial.indicator.ebt_yoy,ebt_yoy,2025,not_provided_by_source,12859,12830,29
financial.indicator.ebt_yoy,ebt_yoy,2026,not_provided_by_source,7907,7902,5
financial.indicator.eps,eps,1990,not_provided_by_source,98,0,98
financial.indicator.eps,eps,1991,not_provided_by_source,144,0,144
financial.indicator.eps,eps,1992,not_provided_by_source,218,0,218
financial.indicator.eps,eps,1993,not_provided_by_source,592,150,442
financial.indicator.eps,eps,1994,not_provided_by_source,949,134,815
financial.indicator.eps,eps,1995,not_provided_by_source,1096,46,1050
financial.indicator.eps,eps,1996,not_provided_by_source,1378,16,1362
financial.indicator.eps,eps,1997,not_provided_by_source,1755,338,1417
financial.indicator.eps,eps,1998,not_provided_by_source,1794,707,1087
financial.indicator.eps,eps,1999,not_provided_by_source,1996,697,1299
financial.indicator.eps,eps,2000,not_provided_by_source,2042,971,1071
financial.indicator.eps,eps,2001,not_provided_by_source,2439,2005,434
financial.indicator.eps,eps,2002,not_provided_by_source,4116,1782,2334
financial.indicator.eps,eps,2003,not_provided_by_source,4414,1802,2612
financial.indicator.eps,eps,2004,not_provided_by_source,4808,2552,2256
financial.indicator.eps,eps,2005,not_provided_by_source,5130,2728,2402
financial.indicator.eps,eps,2006,not_provided_by_source,6042,5350,692
financial.indicator.eps,eps,2007,not_provided_by_source,7275,6636,639
financial.indicator.eps,eps,2008,not_provided_by_source,8085,7584,501
financial.indicator.eps,eps,2009,not_provided_by_source,9808,8438,1370
financial.indicator.eps,eps,2010,not_provided_by_source,10706,10278,428
financial.indicator.eps,eps,2011,not_provided_by_source,12606,12173,433
financial.indicator.eps,eps,2012,not_provided_by_source,13723,13254,469
financial.indicator.eps,eps,2013,not_provided_by_source,14280,13788,492
financial.indicator.eps,eps,2014,not_provided_by_source,15143,14587,556
financial.indicator.eps,eps,2015,not_provided_by_source,16225,15682,543
financial.indicator.eps,eps,2016,not_provided_by_source,17928,16926,1002
financial.indicator.eps,eps,2017,not_provided_by_source,18710,18139,571
financial.indicator.eps,eps,2018,not_provided_by_source,19035,18649,386
financial.indicator.eps,eps,2019,not_provided_by_source,19749,19260,489
financial.indicator.eps,eps,2020,not_provided_by_source,21007,20308,699
financial.indicator.eps,eps,2021,not_provided_by_source,21479,21101,378
financial.indicator.eps,eps,2022,not_provided_by_source,21544,21395,149
financial.indicator.eps,eps,2023,not_provided_by_source,14469,14215,254
financial.indicator.eps,eps,2024,not_provided_by_source,12034,11868,166
financial.indicator.eps,eps,2025,not_provided_by_source,12859,12720,139
financial.indicator.eps,eps,2026,not_provided_by_source,7907,7885,22
financial.indicator.eqt_to_debt,eqt_to_debt,1990,not_provided_by_source,98,28,70
financial.indicator.eqt_to_debt,eqt_to_debt,1991,not_provided_by_source,144,66,78
financial.indicator.eqt_to_debt,eqt_to_debt,1992,not_provided_by_source,218,158,60
financial.indicator.eqt_to_debt,eqt_to_debt,1993,not_provided_by_source,592,486,106
financial.indicator.eqt_to_debt,eqt_to_debt,1994,not_provided_by_source,949,923,26
financial.indicator.eqt_to_debt,eqt_to_debt,1995,not_provided_by_source,1096,1090,6
financial.indicator.eqt_to_debt,eqt_to_debt,1996,not_provided_by_source,1378,1370,8
financial.indicator.eqt_to_debt,eqt_to_debt,1997,not_provided_by_source,1755,1713,42
financial.indicator.eqt_to_debt,eqt_to_debt,1998,not_provided_by_source,1794,1794,0
financial.indicator.eqt_to_debt,eqt_to_debt,1999,not_provided_by_source,1996,1928,68
financial.indicator.eqt_to_debt,eqt_to_debt,2000,not_provided_by_source,2042,2014,28
financial.indicator.eqt_to_debt,eqt_to_debt,2001,not_provided_by_source,2439,2229,210
financial.indicator.eqt_to_debt,eqt_to_debt,2002,not_provided_by_source,4116,4114,2
financial.indicator.eqt_to_debt,eqt_to_debt,2003,not_provided_by_source,4414,4052,362
financial.indicator.eqt_to_debt,eqt_to_debt,2004,not_provided_by_source,4808,4608,200
financial.indicator.eqt_to_debt,eqt_to_debt,2005,not_provided_by_source,5130,4868,262
financial.indicator.eqt_to_debt,eqt_to_debt,2006,not_provided_by_source,6042,5486,556
financial.indicator.eqt_to_debt,eqt_to_debt,2007,not_provided_by_source,7275,6794,481
financial.indicator.eqt_to_debt,eqt_to_debt,2008,not_provided_by_source,8085,7768,317
financial.indicator.eqt_to_debt,eqt_to_debt,2009,not_provided_by_source,9808,8658,1150
financial.indicator.eqt_to_debt,eqt_to_debt,2010,not_provided_by_source,10706,10440,266
financial.indicator.eqt_to_debt,eqt_to_debt,2011,not_provided_by_source,12606,12501,105
financial.indicator.eqt_to_debt,eqt_to_debt,2012,not_provided_by_source,13723,13586,137
financial.indicator.eqt_to_debt,eqt_to_debt,2013,not_provided_by_source,14280,14132,148
financial.indicator.eqt_to_debt,eqt_to_debt,2014,not_provided_by_source,15143,14903,240
financial.indicator.eqt_to_debt,eqt_to_debt,2015,not_provided_by_source,16225,15916,309
financial.indicator.eqt_to_debt,eqt_to_debt,2016,not_provided_by_source,17928,16916,1012
financial.indicator.eqt_to_debt,eqt_to_debt,2017,not_provided_by_source,18710,18328,382
financial.indicator.eqt_to_debt,eqt_to_debt,2018,not_provided_by_source,19035,18731,304
financial.indicator.eqt_to_debt,eqt_to_debt,2019,not_provided_by_source,19749,19156,593
financial.indicator.eqt_to_debt,eqt_to_debt,2020,not_provided_by_source,21007,20142,865
financial.indicator.eqt_to_debt,eqt_to_debt,2021,not_provided_by_source,21479,21054,425
financial.indicator.eqt_to_debt,eqt_to_debt,2022,not_provided_by_source,21544,21389,155
financial.indicator.eqt_to_debt,eqt_to_debt,2023,not_provided_by_source,14469,14449,20
financial.indicator.eqt_to_debt,eqt_to_debt,2024,not_provided_by_source,12034,11988,46
financial.indicator.eqt_to_debt,eqt_to_debt,2025,not_provided_by_source,12859,12834,25
financial.indicator.eqt_to_debt,eqt_to_debt,2026,not_provided_by_source,7907,7899,8
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,1990,not_provided_by_source,98,26,72
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,1991,not_provided_by_source,144,62,82
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,1992,not_provided_by_source,218,156,62
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,1993,not_provided_by_source,592,484,108
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,1994,not_provided_by_source,949,913,36
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,1995,not_provided_by_source,1096,1082,14
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,1996,not_provided_by_source,1378,1362,16
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,1997,not_provided_by_source,1755,1705,50
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,1998,not_provided_by_source,1794,1786,8
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,1999,not_provided_by_source,1996,1920,76
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2000,not_provided_by_source,2042,2006,36
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2001,not_provided_by_source,2439,2221,218
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2002,not_provided_by_source,4116,4098,18
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2003,not_provided_by_source,4414,4036,378
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2004,not_provided_by_source,4808,4578,230
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2005,not_provided_by_source,5130,4802,328
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2006,not_provided_by_source,6042,5008,1034
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2007,not_provided_by_source,7275,6150,1125
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2008,not_provided_by_source,8085,6888,1197
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2009,not_provided_by_source,9808,7466,2342
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2010,not_provided_by_source,10706,8348,2358
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2011,not_provided_by_source,12606,9595,3011
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2012,not_provided_by_source,13723,10320,3403
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2013,not_provided_by_source,14280,10971,3309
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2014,not_provided_by_source,15143,12076,3067
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2015,not_provided_by_source,16225,13104,3121
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2016,not_provided_by_source,17928,13850,4078
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2017,not_provided_by_source,18710,14870,3840
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2018,not_provided_by_source,19035,15490,3545
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2019,not_provided_by_source,19749,15998,3751
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2020,not_provided_by_source,21007,16998,4009
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2021,not_provided_by_source,21479,19363,2116
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2022,not_provided_by_source,21544,20448,1096
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2023,not_provided_by_source,14469,13902,567
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2024,not_provided_by_source,12034,11546,488
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2025,not_provided_by_source,12859,12379,480
financial.indicator.eqt_to_interestdebt,eqt_to_interestdebt,2026,not_provided_by_source,7907,7646,261
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,1990,not_provided_by_source,98,48,50
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,1991,not_provided_by_source,144,98,46
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,1992,not_provided_by_source,218,186,32
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,1993,not_provided_by_source,592,516,76
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,1994,not_provided_by_source,949,927,22
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,1995,not_provided_by_source,1096,1084,12
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,1996,not_provided_by_source,1378,1364,14
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,1997,not_provided_by_source,1755,1705,50
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,1998,not_provided_by_source,1794,1786,8
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,1999,not_provided_by_source,1996,1920,76
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,2000,not_provided_by_source,2042,2006,36
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,2001,not_provided_by_source,2439,2209,230
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,2002,not_provided_by_source,4116,4074,42
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,2003,not_provided_by_source,4414,4188,226
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,2004,not_provided_by_source,4808,4570,238
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,2005,not_provided_by_source,5130,4834,296
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,2006,not_provided_by_source,6042,5354,688
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,2007,not_provided_by_source,7275,6504,771
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,2008,not_provided_by_source,8085,7446,639
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,2009,not_provided_by_source,9808,8366,1442
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,2010,not_provided_by_source,10706,10146,560
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,2011,not_provided_by_source,12606,12187,419
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,2012,not_provided_by_source,13723,13288,435
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,2013,not_provided_by_source,14280,13888,392
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,2014,not_provided_by_source,15143,14667,476
financial.indicator.eqt_to_talcapital,eqt_to_talcapital,2015,not_provided_by_source,16225,15693,532
